sample_name	animal_id	barcodeid	captive_wild	collection_timestamp	collector	common_name	corrected_species_name	country	dataset	description	diet_category_12	diet_category_3	dna_extracted	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	group_id	group_individual_id	healthy	host_body_habitat	host_body_product	host_body_site	host_common_name	host_life_stage	host_scietific_nam	host_subject_id	latitude	life_stage	longitude	ncbi_taxon_id	oldsampleid	physical_specimen_location	physical_specimen_remaining	preservative	qiita_study_id	sample	sample_type	scientific_name	sex	species_name	taxon_id	taxonomy_species	class	order	family	genus
11166.NATL.24659.howler	113826 or 113827	24659	captive	10/20/2015	National Zoo	black howler monkey	Alouatta pigra	USA	National	NATL.24659.howler gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated	natl.blackhowlermonkey.exh40	natl.blackhowlermonkey.exh40.1	unknown	UBERON:feces	UBERON:feces	UBERON:feces	black howler monkey	not collected	Alouatta pigra		32.84	unknown	-117.25	182253	NATL.24659	UCSDMI	False	none	11166	NATL.24659	feces	gut metagenome	not collected	Alouatta pigra	749906	Alouatta pigra	Mammalia	Primates	Atelidae	Alouatta
11166.NATL.24660.hyrax		24660	captive	10/20/2015	National Zoo	rock hyrax	Procavia capensis	USA	National	NATL.24660.hyrax gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated	natl.rockhyrax.exh35	natl.rockhyrax.exh35.1	unknown	UBERON:feces	UBERON:feces	UBERON:feces	rock hyrax	not collected	Procavia capensis		32.84	unknown	-117.25	9813	NATL.24660	UCSDMI	False	none	11166	NATL.24660	feces	gut metagenome	not collected	Procavia capensis	749906	Procavia capensis	Mammalia	Hyracoidea	Procaviidae	Procavia
11166.NATL.24661.tamandua	115149 or 115171	24661	captive	10/20/2015	National Zoo	southern tamandua	Tamandua tetradactyla	USA	National	NATL.24661.tamandua gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated	natl.southerntamandua	natl.southerntamandua.1	unknown	UBERON:feces	UBERON:feces	UBERON:feces	southern tamandua	not collected	Tamandua tetradactyla		32.84	unknown	-117.25	48850	NATL.24661	UCSDMI	False	none	11166	NATL.24661	feces	gut metagenome	not collected	Tamandua tetradactyla	749906	Tamandua tetradactyla	Mammalia	Pilosa	Myrmecophagidae	Tamandua
11166.NATL.24662.shrew	114848	24662	captive	10/20/2015	National Zoo	shorteared elephant shrew	Macroscelides proboscideus	USA	National	NATL.24662.shrew gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	shorteared elephant shrew	not collected	Macroscelides proboscideus	natl.114848	32.84	unknown	-117.25	29082	NATL.24662	UCSDMI	False	none	11166	NATL.24662	feces	gut metagenome	not collected	Macroscelides proboscideus	749906	Macroscelides proboscideus	Mammalia	Macroscelidea	Macroscelididae	Macroscelides
11166.NATL.24663.tortoise		24663	captive	10/23/2015	National Zoo	radiated tortoise	Astrochelys radiata	USA	National	NATL.24663.tortoise gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated	natl.radiatedtortoise.exhD4	natl.radiatedtortoise.exhD4.1	unknown	UBERON:feces	UBERON:feces	UBERON:feces	radiated tortoise	not collected	Astrochelys radiata		32.84	unknown	-117.25	66190	NATL.24663	UCSDMI	False	none	11166	NATL.24663	feces	gut metagenome	not collected	Geochelone radiata	749906	Astrochelys radiata	Reptilia			
11166.NATL.24664.saki	112808	24664	captive	10/20/2015	National Zoo	paleheaded saki	Pithecia pithecia	USA	National	NATL.24664.saki gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	paleheaded saki	not collected	Pithecia pithecia	natl.112808	32.84	unknown	-117.25	43777	NATL.24664	UCSDMI	False	none	11166	NATL.24664	feces	gut metagenome	not collected	Pithecia pithecia	749906	Pithecia pithecia	Mammalia	Primates	Pitheciidae	Pithecia
11166.NATL.24665.bear	110051	24665	captive	10/23/2015	National Zoo	sloth bear	Melursus ursinus	USA	National	NATL.24665.bear gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	sloth bear	not collected	Melursus ursinus	natl.110051	32.84	unknown	-117.25	9636	NATL.24665	UCSDMI	False	none	11166	NATL.24665	feces	gut metagenome	not collected	Melursus ursinus	749906	Melursus ursinus	Mammalia	Carnivora	Ursidae	Melursus
11166.NATL.24666.phorse	113916	24666	captive	10/20/2015	National Zoo	przewalski horse	Equus przewalskii	USA	National	NATL.24666.phorse gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Przewalski horse	not collected	Equus przewalskii	natl.113916	32.84	unknown	-117.25	9798	NATL.24666	UCSDMI	False	none	11166	NATL.24666	feces	gut metagenome	male	Equus ferus przewalskii	749906	Equus przewalskii	Mammalia			
11166.NATL.24667.lizard	307335	24667	captive	10/23/2015	National Zoo	caiman lizard	Dracaena guianensis	USA	National	NATL.24667.lizard gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	caiman lizard	not collected	Dracaena guianensis	natl.307335	32.84	unknown	-117.25	420545	NATL.24667	UCSDMI	False	none	11166	NATL.24667	feces	gut metagenome	not collected	Dracaena guianensis	749906	Dracaena guianensis	Reptilia	Squamata	Teiidae	Dracaena
11166.NATL.24668.tamandua	115149 or 115171	24668	captive	10/22/2015	National Zoo	southern tamandua	Tamandua tetradactyla	USA	National	NATL.24668.tamandua gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated	natl.southerntamandua	natl.southerntamandua.2	unknown	UBERON:feces	UBERON:feces	UBERON:feces	southern tamandua	not collected	Tamandua tetradactyla		32.84	unknown	-117.25	48850	NATL.24668	UCSDMI	False	none	11166	NATL.24668	feces	gut metagenome	not collected	Tamandua tetradactyla	749906	Tamandua tetradactyla	Mammalia	Pilosa	Myrmecophagidae	Tamandua
